Commune;Prixm2_Moy;Code_postal
Savigny sur orge;3289.0;91600
Marnes la coquette;7363.0;92430
Garches;5828.0;92380
Villejuif;4708.0;94800
Malakoff;6277.0;92240
Gentilly;5978.0;94250
Joinville le pont;5347.0;94340
Fontenay sous bois;5724.0;94120
Sceaux;6203.0;92330
Boulogne billancourt;8168.0;92100
Santeny;3445.0;94440
Livry gargan;3109.0;93190
Bondy;3131.0;93140
Montreuil;5577.0;62170
Montreuil;5577.0;28500
Montreuil;5577.0;85200
Montreuil;5577.0;93100
Montreuil;1973.0;62170
Montreuil;1973.0;28500
Montreuil;1973.0;85200
Montreuil;1973.0;93100
Montreuil;1239.0;62170
Montreuil;1239.0;28500
Montreuil;1239.0;85200
Montreuil;1239.0;93100
Montreuil;1806.0;62170
Montreuil;1806.0;28500
Montreuil;1806.0;85200
Montreuil;1806.0;93100
Antony;5223.0;92160
Noisy le sec;3682.0;93130
Neuilly sur marne;3079.0;93330
Villemomble;3767.0;93250
Vaucresson;5203.0;92420
Creteil;3587.0;94000
Marolles en brie;3123.0;77120
Marolles en brie;3123.0;94440
Marolles en brie;1764.0;77120
Marolles en brie;1764.0;94440
Drancy;3431.0;93700
Vitry sur seine;4105.0;94400
Villetaneuse;2825.0;93430
Bobigny;3256.0;93000
Neuilly sur seine;9804.0;92200
Morangis;3591.0;51530
Morangis;3591.0;91420
Morangis;1788.0;51530
Morangis;1788.0;91420
Aulnay sous bois;3213.0;93600
Bourg la reine;5390.0;92340
Ablon sur seine;2853.0;94480
Villeneuve la garenne;3253.0;92390
Charenton le pont;6957.0;94220
Courbevoie;6560.0;92400
Sucy en brie;3681.0;94370
Sucy en brie;3681.0;94370
Ormesson sur marne;4260.0;94490
Sevres;6093.0;92310
Dugny;2548.0;93440
Pierrefitte sur seine;3092.0;93380
Athis mons;3440.0;91200
Romainville;4733.0;93230
Fresnes;3185.0;41700
Fresnes;3185.0;21500
Fresnes;3185.0;89310
Fresnes;3185.0;94260
Fresnes;640.0;41700
Fresnes;640.0;21500
Fresnes;640.0;89310
Fresnes;640.0;94260
Fresnes;763.0;41700
Fresnes;763.0;21500
Fresnes;763.0;89310
Fresnes;763.0;94260
Fresnes;1431.0;41700
Fresnes;1431.0;21500
Fresnes;1431.0;89310
Fresnes;1431.0;94260
Choisy le roi;3544.0;94600
Sevran;2684.0;93270
Chennevieres sur marne;3380.0;94430
Chaville;5632.0;92370
Paray vieille poste;4244.0;91550
Paray vieille poste;4244.0;94390
Clichy;6055.0;92110
Villecresnes;3110.0;94440
Colombes;5152.0;92700
Chatenay malabry;4383.0;92290
Ivry sur seine;4802.0;94200
Stains;2808.0;93240
Rungis;4052.0;94150
Meudon;5409.0;92190
Meudon;5409.0;92360
Villepinte;2710.0;11150
Villepinte;2710.0;93420
Villepinte;1186.0;11150
Villepinte;1186.0;93420
Champigny sur marne;3858.0;94500
Champigny sur marne;3858.0;94500
Nogent sur marne;5922.0;94130
Villeneuve le roi;3650.0;94290
Fontenay aux roses;4664.0;92260
Thiais;3619.0;94320
Clamart;5777.0;92140
Clamart;5777.0;92140
Bry sur marne;4787.0;94360
Neuilly plaisance;4007.0;93360
Rosny sous bois;3502.0;93110
Bagneux;4917.0;2290
Bagneux;4917.0;36210
Bagneux;4917.0;51260
Bagneux;4917.0;54170
Bagneux;4917.0;3460
Bagneux;4917.0;92220
Bagneux;704.0;2290
Bagneux;704.0;36210
Bagneux;704.0;51260
Bagneux;704.0;54170
Bagneux;704.0;3460
Bagneux;704.0;92220
Bagneux;333.0;2290
Bagneux;333.0;36210
Bagneux;333.0;51260
Bagneux;333.0;54170
Bagneux;333.0;3460
Bagneux;333.0;92220
Bagneux;430.0;2290
Bagneux;430.0;36210
Bagneux;430.0;51260
Bagneux;430.0;54170
Bagneux;430.0;3460
Bagneux;430.0;92220
Chevilly larue;3482.0;94550
Porte de benauge;1029.0;33760
Porte de benauge;1029.0;33760
Puilacher;2598.0;34230
Castillon du gard;2926.0;30210
Plaissan;2070.0;34230
Blaye;1215.0;33390
Ainay le vieil;1158.0;18200
Lieuran cabrieres;1590.0;34800
Cabrieres;1138.0;34800
Cabrieres;1138.0;30210
Cabrieres;1914.0;34800
Cabrieres;1914.0;30210
Fontes;2175.0;34320
Bel air val d ance;663.0;48600
Bel air val d ance;663.0;48600
Lachamp ribennes;1084.0;48700
Lachamp ribennes;1084.0;48100
Huille lezigne;1223.0;49430
Huille lezigne;1223.0;49430
Bellevigne les chateaux;1434.0;49260
Bellevigne les chateaux;1434.0;49260
Bellevigne les chateaux;1434.0;49400
Rives du loir en anjou;1900.0;49140
Rives du loir en anjou;1900.0;49140
Gavray sur sienne;1141.0;50450
Gavray sur sienne;1141.0;50450
Gavray sur sienne;1141.0;50450
Gavray sur sienne;1141.0;50450
Gavray sur sienne;1141.0;50450
Gavray sur sienne;1141.0;50450
Bouligneux;2202.0;1330
Peronnas;1841.0;1960
Challex;3925.0;1630
Crans;1792.0;39300
Crans;1792.0;1320
Crans;1636.0;39300
Crans;1636.0;1320
Lent;1486.0;1240
Lent;1486.0;39300
Polliat;1885.0;1310
Viriat;1862.0;1440
Scionzier;2167.0;74950
Rignieux le franc;2530.0;1800
Villars les dombes;2126.0;1330
Villieu loyes mollon;2496.0;1800
Villieu loyes mollon;2496.0;1800
Villieu loyes mollon;2496.0;1800
Sissy;1001.0;2240
Brumetz;1411.0;2810
Charly sur marne;1485.0;2310
Crouttes sur marne;2491.0;2310
Ribemont;843.0;2240
Castries;3056.0;34160
Gandelu;1344.0;2810
Cervens;3021.0;74550
Marigny en orxois;1506.0;2810
Montreuil aux lions;1703.0;2310
Chainaz les frasses;2776.0;74540
Vendieres;1000.0;2540
Chevagnes;1077.0;3230
Challonges;2145.0;74910
Escurolles;1015.0;3110
Baix;2210.0;7210
Herisson;830.0;3190
Louroux bourbonnais;544.0;3350
Monteignet sur l andelot;1281.0;3800
Beaume;1904.0;2500
Nozieres;4025.0;7270
Nozieres;4025.0;18200
Nozieres;1018.0;7270
Nozieres;1018.0;18200
Chatillon sur cluses;3080.0;74300
Isola;3533.0;6420
Fleigneux;539.0;8200
Contamine sarzin;3268.0;74270
Desaignes;1498.0;7570
Hargnies;1256.0;8170
Hargnies;1256.0;59138
Hargnies;1792.0;8170
Hargnies;1792.0;59138
Labatie d andaure;1015.0;7570
Contamine sur arve;3707.0;74130
Labegude;1386.0;7200
Mitry mory;3153.0;77290
Hierges;716.0;8320
Fepin;1489.0;8170
Menthonnex sous clermont;2517.0;74270
Auzat;1363.0;9220
Benagues;1339.0;9100
Bonac irazein;581.0;9800
Sillingy;3670.0;74330
Brassac;959.0;9000
Brassac;959.0;81260
Brassac;959.0;82190
Brassac;1068.0;9000
Brassac;1068.0;81260
Brassac;1068.0;82190
Brassac;1144.0;9000
Brassac;1144.0;81260
Brassac;1144.0;82190
Freychenet;414.0;9300
Ganac;1334.0;9000
Leychert;1958.0;9300
Montaut;1610.0;31410
Montaut;1610.0;9700
Montaut;1610.0;47210
Montaut;1610.0;24560
Montaut;1610.0;64800
Montaut;1610.0;32300
Montaut;1610.0;40500
Montaut;1187.0;31410
Montaut;1187.0;9700
Montaut;1187.0;47210
Montaut;1187.0;24560
Montaut;1187.0;64800
Montaut;1187.0;32300
Montaut;1187.0;40500
Montaut;1916.0;31410
Montaut;1916.0;9700
Montaut;1916.0;47210
Montaut;1916.0;24560
Montaut;1916.0;64800
Montaut;1916.0;32300
Montaut;1916.0;40500
Montaut;1982.0;31410
Montaut;1982.0;9700
Montaut;1982.0;47210
Montaut;1982.0;24560
Montaut;1982.0;64800
Montaut;1982.0;32300
Montaut;1982.0;40500
Montaut;2257.0;31410
Montaut;2257.0;9700
Montaut;2257.0;47210
Montaut;2257.0;24560
Montaut;2257.0;64800
Montaut;2257.0;32300
Montaut;2257.0;40500
Montaut;1869.0;31410
Montaut;1869.0;9700
Montaut;1869.0;47210
Montaut;1869.0;24560
Montaut;1869.0;64800
Montaut;1869.0;32300
Montaut;1869.0;40500
Montaut;333.0;31410
Montaut;333.0;9700
Montaut;333.0;47210
Montaut;333.0;24560
Montaut;333.0;64800
Montaut;333.0;32300
Montaut;333.0;40500
Montbel;1282.0;48170
Montbel;1282.0;9600
Moulin neuf;1341.0;9500
Moulin neuf;1341.0;24700
Moulin neuf;992.0;9500
Moulin neuf;992.0;24700
Roumengoux;1132.0;9500
Cassis;6438.0;13260
Soula;1606.0;9000
Villeneuve d olmes;858.0;9300
Cabariot;1785.0;17430
Dormelles;2145.0;77130
Mirabel et blacons;2291.0;26400
Mirambeau;852.0;31230
Mirambeau;852.0;17150
Mirambeau;852.0;17150
Nieul les saintes;1548.0;17810
Trainel;1264.0;10400
Port la nouvelle;2250.0;11210
Doue;2218.0;77510
Rivel;706.0;11230
Prades d aubrac;694.0;12470
Nieul le virouil;1007.0;17150
Villedoux;2133.0;17230
Chatelaillon plage;3855.0;17340
Nod sur seine;663.0;21400
Chaunac;1204.0;17130
Lahourcade;1518.0;64150
Epargnes;1758.0;17120
Esnandes;2169.0;17137
Douy la ramee;2140.0;77139
Lussant;1487.0;17430
Marsilly;2664.0;57530
Marsilly;2664.0;17137
Plan de baix;1523.0;26400
Salles sur mer;2555.0;17220
Dreux;1664.0;28100
Vibrac;488.0;16120
Vibrac;488.0;17130
Vibrac;1195.0;16120
Vibrac;1195.0;17130
Bussy;751.0;18130
Bussy;751.0;60400
Bussy;1280.0;18130
Bussy;1280.0;60400
Osmery;731.0;18130
Glay;1179.0;25310
Larrey;533.0;21330
Poincon les larrey;404.0;21330
Vertault;375.0;21330
Villedieu;1278.0;21330
Villedieu;1278.0;15100
Villedieu;1278.0;84110
Villedieu;3121.0;21330
Villedieu;3121.0;15100
Villedieu;3121.0;84110
Villedieu;1317.0;21330
Villedieu;1317.0;15100
Villedieu;1317.0;84110
Villedieu;443.0;21330
Villedieu;443.0;15100
Villedieu;443.0;84110
Villers le lac;2517.0;25130
Coulounieix chamiers;1393.0;24660
Perigueux;1579.0;24000
Trelissac;1619.0;24750
Fournet blancheroche;1651.0;25140
Beaurieres;1888.0;26310
Essert romand;4385.0;74110
Faucigny;2680.0;74130
Ombleze;2000.0;26400
Beaucaire;1745.0;32410
Beaucaire;1745.0;30300
Beaucaire;1203.0;32410
Beaucaire;1203.0;30300
Beauvoisin;2194.0;30640
Beauvoisin;2194.0;26170
Beauvoisin;2194.0;30640
Pierrelatte;1727.0;26700
Hery sur alby;3008.0;74540
Saillans;2685.0;26340
Saillans;2685.0;33141
Saillans;2067.0;26340
Saillans;2067.0;33141
Saulce sur rhone;1778.0;26270
Saulce sur rhone;1778.0;26270
Vernouillet;1755.0;28500
Vernouillet;1755.0;78540
Vernouillet;1755.0;78540
Vernouillet;3461.0;28500
Vernouillet;3461.0;78540
Vernouillet;3461.0;78540
Locmaria plouzane;2071.0;29280
Ploumoguer;1820.0;29810
Aigaliers;3377.0;30700
Aubais;2758.0;30250
Aubord;2303.0;30620
Bellegarde;2237.0;32140
Bellegarde;2237.0;45270
Bellegarde;2237.0;30127
Bellegarde;1221.0;32140
Bellegarde;1221.0;45270
Bellegarde;1221.0;30127
Bellegarde;1769.0;32140
Bellegarde;1769.0;45270
Bellegarde;1769.0;30127
Campestre et luc;1074.0;30770
Fontareches;3216.0;30580
Poulx;2457.0;30320
Vissec;967.0;30770
Sanilhac sagries;2702.0;30700
Serviers et labaume;2139.0;30700
Arlos;706.0;31440
Bagneres de luchon;1783.0;31110
Bagneres de luchon;1783.0;31110
Castelginest;2425.0;31780
Ambes;1912.0;33810
Castillon de larboust;1834.0;31110
Fos;1043.0;31440
Fos;1043.0;34320
Fos;1687.0;31440
Fos;1687.0;34320
Launaguet;2557.0;31140
Cabara;1470.0;33420
Anglade;984.0;33390
Publier;3916.0;74500
Publier;3916.0;74500
Artigues pres bordeaux;2964.0;33370
Espiet;1898.0;33420
Grezillac;1558.0;33420
Magalas;1899.0;34480
Montagnac;1933.0;30350
Montagnac;1933.0;34530
Montagnac;1388.0;30350
Montagnac;1388.0;34530
Lormont;2345.0;33310
Cazouls d herault;1614.0;34120
Lugaignac;1399.0;33420
Mouillac;1533.0;33240
Mouillac;1533.0;82160
Mouillac;1408.0;33240
Mouillac;1408.0;82160
Vanzy;2197.0;74270
Pujols;1377.0;33350
Pujols;1377.0;47300
Pujols;1433.0;33350
Pujols;1433.0;47300
Pujols;1366.0;33350
Pujols;1366.0;47300
Fabregues;2671.0;34690
Tarnes;1623.0;33240
Vendays montalivet;2731.0;33930
Taillecavat;1049.0;33580
Vensac;1592.0;33590
Verac;1537.0;33240
Autignac;1810.0;34480
Jonquieres;1492.0;11220
Jonquieres;1492.0;60680
Jonquieres;1492.0;34725
Jonquieres;1492.0;81440
Jonquieres;1492.0;84150
Jonquieres;1982.0;11220
Jonquieres;1982.0;60680
Jonquieres;1982.0;34725
Jonquieres;1982.0;81440
Jonquieres;1982.0;84150
Jonquieres;2426.0;11220
Jonquieres;2426.0;60680
Jonquieres;2426.0;34725
Jonquieres;2426.0;81440
Jonquieres;2426.0;84150
Jonquieres;417.0;11220
Jonquieres;417.0;60680
Jonquieres;417.0;34725
Jonquieres;417.0;81440
Jonquieres;417.0;84150
Jonquieres;389.0;11220
Jonquieres;389.0;60680
Jonquieres;389.0;34725
Jonquieres;389.0;81440
Jonquieres;389.0;84150
Pezenes les mines;1671.0;34600
Sceaux du gatinais;1364.0;45490
Lagamas;6357.0;34150
Vulbens;3456.0;74520
Moureze;1290.0;34800
Nizas;1527.0;32130
Nizas;1527.0;34320
Nizas;761.0;32130
Nizas;761.0;34320
Thezan les beziers;1677.0;34490
Pailhes;1944.0;34490
Pailhes;1944.0;9130
Pailhes;1165.0;34490
Pailhes;1165.0;9130
Usclas d herault;2139.0;34230
Puimisson;1695.0;34480
Roujan;1988.0;34320
Capbreton;4549.0;40130
Vailhan;1203.0;34320
Valmascle;1833.0;34800
Dax;1908.0;40100
Vendargues;3531.0;34740
Tarnos;3010.0;40220
Acigne;2175.0;35690
Noyal sur vilaine;2320.0;35530
Ciboure;4322.0;64500
Chuzelles;2379.0;38200
Reventin vaugris;2129.0;38121
Seyssuel;2677.0;38200
Voreppe;2596.0;38340
Mimizan;2674.0;40200
Biarrotte;2324.0;40390
Biaudos;2492.0;40390
Mees;1935.0;40990
Mees;1093.0;40990
Mees;1841.0;40990
Orx;2632.0;40230
Saubrigues;3039.0;40230
Soorts hossegor;5453.0;40150
Tosse;2999.0;40230
Amilly;1524.0;45200
Amilly;1524.0;28300
Amilly;2089.0;45200
Amilly;2089.0;28300
Auxy;1432.0;71400
Auxy;1432.0;45340
Auxy;1040.0;71400
Auxy;1040.0;45340
Yvoire;5989.0;74140
Boesses;1496.0;45390
Bromeilles;1569.0;45390
Desmonts;1530.0;45390
Albas;811.0;11360
Albas;811.0;46140
Albas;1343.0;11360
Albas;1343.0;46140
Anglars juillac;1760.0;46140
Concores;1252.0;46310
Cabrerets;1199.0;46330
Degagnac;1749.0;46340
Caillac;2118.0;46140
Figeac;1525.0;46100
Cazals;1754.0;46250
Cazals;1754.0;82140
Cazals;1275.0;46250
Cazals;1275.0;82140
Crayssac;1744.0;46150
Frayssinet le gelat;1997.0;46250
Gindou;1823.0;46250
Gorses;1537.0;46210
Bellefont la rauze;1328.0;46090
Bellefont la rauze;1328.0;46090
Bellefont la rauze;1328.0;46090
Latronquiere;753.0;46210
Luzech;1309.0;46140
Montclera;2393.0;46250
Peyrilles;1538.0;46310
Planioles;1669.0;46100
Bouret sur canche;926.0;62270
Voutre;1023.0;53600
Vieville;1226.0;52310
Denguin;1938.0;64230
Vraincourt;800.0;52310
Asse le berenger;1615.0;53600
Affleville;783.0;54800
Augan;1014.0;56800
Arnaville;735.0;54530
Val de briey;1286.0;54790
Val de briey;1286.0;54150
Val de briey;1286.0;54150
Barbonville;1406.0;54360
Manoncourt en vermois;1467.0;54210
Batilly;1760.0;54980
Bonviller;1543.0;54300
Chaligny;1548.0;54230
Chavigny;1977.0;54230
Chavigny;1977.0;2880
Marainviller;1030.0;54300
Courbesseaux;1807.0;54110
Moutiers;1178.0;28150
Moutiers;1178.0;35130
Moutiers;1178.0;54660
Moutiers;1178.0;73600
Moutiers;1311.0;28150
Moutiers;1311.0;35130
Moutiers;1311.0;54660
Moutiers;1311.0;73600
Moutiers;1572.0;28150
Moutiers;1572.0;35130
Moutiers;1572.0;54660
Moutiers;1572.0;73600
Moutiers;1888.0;28150
Moutiers;1888.0;35130
Moutiers;1888.0;54660
Moutiers;1888.0;73600
Nancy;2042.0;54000
Nancy;2042.0;54100
Damelevieres;1485.0;54360
Rosieres aux salines;1521.0;54110
Deuxville;1180.0;54370
Hussigny godbrange;1604.0;54590
Jaillon;1149.0;54200
Laneuveville aux bois;1204.0;54370
Mairy mainville;982.0;54150
Mairy mainville;982.0;54150
Norroy le sec;1103.0;54150
Ochey;1479.0;54170
Pagny sur moselle;1689.0;54530
Remereville;1754.0;54110
Rosieres en haye;1577.0;54385
Selaincourt;1760.0;54170
Cagnicourt;1488.0;62182
Sexey aux forges;1109.0;54550
Calais;1431.0;62100
Tucquegnieux;1270.0;54640
Ecques;1310.0;62129
Ancerville;1134.0;57580
Ancerville;1134.0;55170
Aire sur la lys;1259.0;62120
Caro;1136.0;56140
Caro;1136.0;64220
Hennebont;1689.0;56700
Ploerdut;992.0;56160
Echouboulains;2198.0;77830
Plumergat;1925.0;56400
Pluneret;2038.0;56400
Croix caluyau;1256.0;59222
Montdauphin;1242.0;77320
Vincly;1181.0;62310
Bantouzelle;1257.0;59266
Bousies;1341.0;59222
Haussy;1006.0;59294
Cappelle la grande;1604.0;59180
Herzeele;1662.0;59470
Coudekerque branche;1512.0;59210
Steenbecque;1422.0;59189
Vertain;1298.0;59730
Crochte;1683.0;59380
Witternesse;924.0;62120
Deulemont;2310.0;59890
Arbonne;3978.0;64210
Escautpont;1099.0;59278
Bregy;2449.0;60440
Fresnes sur escaut;992.0;59970
Hon hergies;1203.0;59570
Morbecque;1590.0;59190
Moustier en fagne;1197.0;59132
Eve;1927.0;60330
Ohain;1216.0;59132
Wallers en fagne;1119.0;59132
Montereau fault yonne;1925.0;77130
Wormhout;1793.0;59470
Oroer;2042.0;60510
Lagny le sec;3096.0;60330
Silly le long;2833.0;60330
Bernex;2794.0;74500
Avion;1358.0;62210
Biot;2580.0;6410
Biot;5019.0;6410
Bailleulval;1140.0;62123
Baincthun;1888.0;62360
Basseux;1647.0;62123
Boisleux au mont;1481.0;62175
Blendecques;1247.0;62575
Blessy;1435.0;62120
Dennebroeucq;953.0;62560
Givenchy en gohelle;1579.0;62580
Hesdin l abbe;1873.0;62360
Morval;1470.0;62450
Heuringhem;1807.0;62575
Lambres;1269.0;62120
Marck;1662.0;62730
Ransart;1603.0;62173
Rebreuve sur canche;1835.0;62270
Riviere;1485.0;37500
Riviere;1485.0;62173
Riviere;1308.0;37500
Riviere;1308.0;62173
Riviere;1220.0;37500
Riviere;1220.0;62173
Riviere;1702.0;37500
Riviere;1702.0;62173
Villers les cagnicourt;968.0;62182
Souchez;1736.0;62153
Ahetze;3964.0;64210
Castelmoron d albret;1004.0;33540
Aicirits camou suhast;1317.0;64120
Aicirits camou suhast;1317.0;64120
Ainhoa;1458.0;64250
Bonnevaux;2872.0;30450
Bonnevaux;2872.0;74360
Bonnevaux;2872.0;25560
Bonnevaux;2525.0;30450
Bonnevaux;2525.0;74360
Bonnevaux;2525.0;25560
Bonnevaux;1340.0;30450
Bonnevaux;1340.0;74360
Bonnevaux;1340.0;25560
Amendeuix oneix;1425.0;64120
Arette;1600.0;64570
Ascain;3609.0;64310
Bayonne;3002.0;64100
Bardos;2269.0;64520
Beguios;2027.0;64120
Barzun;1189.0;64530
Bilheres;1722.0;64260
Espelette;2885.0;64250
Geronce;1646.0;64400
Gabat;2007.0;64120
Hasparren;2323.0;64240
Lahonce;2731.0;64990
Hendaye;3604.0;64700
Izeste;587.0;64260
Jatxou;3407.0;64480
Mormant;2403.0;77720
Labastide monrejeau;1374.0;64170
Laruns;1724.0;64440
Laruns;1724.0;64440
Laruns;1724.0;64440
Louvie soubiron;1767.0;64440
Mouguerre;3006.0;64990
Lucq de bearn;1772.0;64360
Luxe sumberraute;1935.0;64120
Montardon;1934.0;64121
Bonneville;2689.0;74130
Bonneville;2689.0;80670
Bonneville;3071.0;74130
Bonneville;3071.0;80670
Bonneville;902.0;74130
Bonneville;902.0;80670
Mourenx;1188.0;64150
Estaing;3144.0;12190
Estaing;3144.0;65400
Estaing;3622.0;12190
Estaing;3622.0;65400
Osserain rivareyte;1291.0;64390
Pau;1706.0;64000
Pontacq;1288.0;64530
Urrugne;3583.0;64122
Urrugne;3583.0;64700
Urt;2446.0;64240
Ustaritz;3053.0;64480
Genos;3598.0;65240
Genos;3598.0;31510
Genos;1226.0;65240
Genos;1226.0;31510
Verdets;1768.0;64400
Arrens marsous;2095.0;65400
Arrens marsous;2095.0;65400
Aste;1212.0;65200
Cauterets;2389.0;65110
Ferrieres;1817.0;54210
Ferrieres;1817.0;17170
Ferrieres;1817.0;60420
Ferrieres;1817.0;65560
Ferrieres;1817.0;80470
Ferrieres;1351.0;54210
Ferrieres;1351.0;17170
Ferrieres;1351.0;60420
Ferrieres;1351.0;65560
Ferrieres;1351.0;80470
Ferrieres;1549.0;54210
Ferrieres;1549.0;17170
Ferrieres;1549.0;60420
Ferrieres;1549.0;65560
Ferrieres;1549.0;80470
Ferrieres;1844.0;54210
Ferrieres;1844.0;17170
Ferrieres;1844.0;60420
Ferrieres;1844.0;65560
Ferrieres;1844.0;80470
Ferrieres;1883.0;54210
Ferrieres;1883.0;17170
Ferrieres;1883.0;60420
Ferrieres;1883.0;65560
Ferrieres;1883.0;80470
Loudenvielle;3048.0;65240
Loudenvielle;3048.0;65510
Banyuls sur mer;2960.0;66650
Dorres;3067.0;66760
Enveitg;2499.0;66760
Porta;1250.0;66760
Porta;560.0;66760
Porte puymorens;1709.0;66760
Prats de mollo la preste;1269.0;66230
Prats de mollo la preste;1269.0;66230
Saleilles;1929.0;66280
Val cenis;3061.0;73480
Val cenis;3061.0;73480
Val cenis;3061.0;73500
Val cenis;3061.0;73500
Val cenis;3061.0;73500
Theza;2418.0;66200
Thuir;2084.0;66300
Alex;4651.0;74290
Alleves;3514.0;74540
Mesigny;3926.0;74330
Allinges;3291.0;74200
Allonzier la caille;3824.0;74350
Allonzier la caille;3824.0;74350
Amancy;3170.0;74800
Scientrier;3202.0;74930
Annemasse;3064.0;74100
Anthy sur leman;4806.0;74200
Mont saxonnex;2553.0;74130
Amage;1071.0;70280
Arbusigny;3751.0;74930
Archamps;4641.0;74160
Valloire;4392.0;73450
Arenthon;3119.0;74800
Argonay;4157.0;74370
Abondance;2908.0;74360
Alby sur cheran;3111.0;74540
Ambilly;3310.0;74100
Annecy;4102.0;74000
Annecy;4102.0;74600
Annecy;4102.0;74940
Annecy;4102.0;74370
Annecy;4102.0;74600
Annecy;4102.0;74600
Annecy;4102.0;74960
Annecy;4102.0;74960
Annecy;4102.0;74370
Armoy;3373.0;74200
Arthaz pont notre dame;2857.0;74380
Ayse;2768.0;74130
Cercier;3770.0;74350
Ballaison;3649.0;74140
Bons en chablais;3517.0;74890
Brenthonne;3222.0;74890
Brizon;2328.0;74130
Bossey;4314.0;74160
Boussy;2759.0;74150
Chapeiry;3781.0;74540
Chavanod;3435.0;74650
Chene en semine;3258.0;74270
Mures;3131.0;74540
Charvonnex;3491.0;74370
Chens sur leman;4411.0;74140
Chevrier;2439.0;74520
Collonges sous saleve;4152.0;74160
Chilly;2960.0;8260
Chilly;2960.0;80170
Chilly;2960.0;74270
Chilly;1363.0;8260
Chilly;1363.0;80170
