Commune;Prixm2;Code_postal
Bart;1455.0;25420
Dannemarie;1146.0;68210
Dannemarie;1146.0;78550
Dannemarie;1146.0;25310
Dannemarie;1605.0;68210
Dannemarie;1605.0;78550
Dannemarie;1605.0;25310
Morlaix;1133.0;29600
Audincourt;1259.0;25400
Lesneven;1214.0;29260
Kernilis;1228.0;29260
Mathay;1506.0;25700
Badevel;1451.0;25490
Aubigny;725.0;3460
Aubigny;725.0;14700
Aubigny;725.0;80800
Aubigny;725.0;79390
Aubigny;1594.0;3460
Aubigny;1594.0;14700
Aubigny;1594.0;80800
Aubigny;1594.0;79390
Aubigny;1221.0;3460
Aubigny;1221.0;14700
Aubigny;1221.0;80800
Aubigny;1221.0;79390
Aubigny;664.0;3460
Aubigny;664.0;14700
Aubigny;664.0;80800
Aubigny;664.0;79390
Doux;1000.0;8300
Doux;1000.0;79390
Plouider;1097.0;29260
Lannilis;1396.0;29870
Plabennec;1403.0;29860
Cernay;894.0;14290
Cernay;894.0;68700
Cernay;894.0;86140
Cernay;894.0;28120
Cernay;717.0;14290
Cernay;717.0;68700
Cernay;717.0;86140
Cernay;717.0;28120
Plouvorn;1123.0;29420
Le castera;1444.0;31530
Etupes;1508.0;25460
Montbeliard;1232.0;25200
Plouneventer;1086.0;29400
Allondans;1304.0;25550
Dung;1934.0;25550
Issans;2493.0;25550
Semondans;1492.0;25750
Montenois;1459.0;25260
Bourguignon;1352.0;25150
Lougres;1192.0;25260
Saires;1000.0;86420
Glay;1324.0;25310
Dasle;1411.0;25230
Exincourt;1490.0;25400
Airvault;945.0;79600
Pressigny;843.0;52500
Pressigny;843.0;79390
Marnes;778.0;79600
Le chillou;841.0;79600
Orches;1888.0;86230
Bondeval;1540.0;25230
Dambenois;1508.0;25600
Vandoncourt;1765.0;25230
Arbouans;1671.0;25400
Mazeuil;1100.0;86110
Berche;1218.0;25420
Vieillevigne;1712.0;31290
Vieillevigne;1712.0;44116
Vieillevigne;1323.0;31290
Vieillevigne;1323.0;44116
Sochaux;1185.0;25600
Noirefontaine;1164.0;25190
Craon;739.0;53400
Craon;739.0;86110
Craon;1140.0;53400
Craon;1140.0;86110
Luzay;940.0;79100
Valentigney;1256.0;25700
Lageon;945.0;79200
Ouzilly;883.0;86380
Feule;1052.0;25190
Louin;861.0;79600
Ecurcey;833.0;25150
La grimaudiere;728.0;86330
La grimaudiere;728.0;86110
Viennay;1289.0;79200
Glenay;1116.0;79330
Presentevillers;1222.0;25550
Bethoncourt;1239.0;25200
Herimoncourt;1109.0;25310
Boussais;1159.0;79600
Thenezay;935.0;79390
Mandeure;1089.0;25350
Taillecourt;1507.0;25400
Guesnes;1000.0;86420
Lencloitre;893.0;86140
Serigny;985.0;86230
Princay;5161.0;86420
Gourge;927.0;79200
Moncontour;800.0;22510
Moncontour;800.0;86330
Moncontour;1123.0;22510
Moncontour;1123.0;86330
Angliers;985.0;17540
Angliers;985.0;86330
Angliers;1794.0;17540
Angliers;1794.0;86330
Irais;884.0;79600
Pierrefitte;581.0;23130
Pierrefitte;581.0;19450
Pierrefitte;581.0;79330
Pierrefitte;581.0;88270
Pierrefitte;811.0;23130
Pierrefitte;811.0;19450
Pierrefitte;811.0;79330
Pierrefitte;811.0;88270
Martaize;1027.0;86330
Mauvaisin;1950.0;31190
Beauteville;1018.0;31290
Nailloux;1682.0;31560
Longages;1666.0;31410
Doussay;845.0;86140
Verrue;864.0;86420
Noe;1783.0;31410
Noe;1783.0;89320
Noe;1161.0;31410
Noe;1161.0;89320
Bernac;732.0;16700
Bernac;732.0;81150
Bernac;825.0;16700
Bernac;825.0;81150
Reffannes;788.0;79420
Menigoute;763.0;79340
Verruyes;959.0;79310
Vautebis;731.0;79420
Soudan;711.0;44110
Soudan;711.0;79800
Soudan;907.0;44110
Soudan;907.0;79800
Belval;949.0;8090
Belval;949.0;50210
Belval;949.0;88210
Belval;1271.0;8090
Belval;1271.0;50210
Belval;1271.0;88210
Vausseroux;1174.0;79420
Vouhe;830.0;17700
Vouhe;830.0;79310
Vouhe;1397.0;17700
Vouhe;1397.0;79310
La peyratte;1015.0;79200
Ingouville;1385.0;76460
Nanteuil;1058.0;79400
Parthenay;1036.0;79200
Lavardin;942.0;72240
Lavardin;942.0;41800
Lavardin;1107.0;72240
Lavardin;1107.0;41800
Pompaire;960.0;79200
Saurais;606.0;79200
Exireuil;1125.0;79400
Oherville;1353.0;76560
Fomperron;668.0;79340
Thaire;1932.0;17290
Saivres;1173.0;79400
Tasse;1422.0;72430
Vasles;1000.0;79340
Smarves;1603.0;86240
Amne;1029.0;72540
Iteuil;1304.0;86240
Aslonnes;1136.0;86340
Ensigne;1453.0;79170
Vivonne;1308.0;86370
Sauzelles;963.0;36220
Marcay;1657.0;37500
Marcay;1657.0;86370
Marcay;1201.0;37500
Marcay;1201.0;86370
Le tallud;1222.0;79200
Villemain;1008.0;79110
Estivareilles;1171.0;3190
Estivareilles;1171.0;42380
Estivareilles;1044.0;3190
Estivareilles;1044.0;42380
Amailloux;817.0;79350
Seligne;597.0;79170
Montjean;706.0;53320
Montjean;706.0;16240
Montjean;1263.0;53320
Montjean;1263.0;16240
Fligny;511.0;8380
Londigny;715.0;16700
Saleignes;1038.0;17510
Melleran;854.0;79190
Loubille;1876.0;79110
Baigneaux;1414.0;33760
Baigneaux;1414.0;28140
Baigneaux;1019.0;33760
Baigneaux;1019.0;28140
Chassille;1340.0;72540
Loue;1241.0;72540
La creche;1299.0;79260
Pamproux;1051.0;79800
Auge;1118.0;8380
Auge;1118.0;23170
Auge;1118.0;79400
Vancais;674.0;79120
Exoudun;683.0;79800
Messe;700.0;79120
Vanzay;934.0;79120
Maisonnay;933.0;79500
Cheville;757.0;72350
Montgiscard;2077.0;31450
Saleux;2100.0;80480
Auribail;1125.0;31190
Lezay;973.0;79120
Bougon;1005.0;79800
Venerque;1944.0;31810
Avon;1149.0;79800
Avon;1149.0;77210
Avon;2531.0;79800
Avon;2531.0;77210
Caunay;1134.0;79190
Avezan;1198.0;32380
Brignancourt;2436.0;95640
Peyssies;1309.0;31390
Monestrol;1172.0;31560
Rom;844.0;79120
Pers;773.0;79190
Perigne;933.0;79170
Pissy;726.0;80540
Mauroux;1241.0;32380
Mauroux;1241.0;46700
Mauroux;1441.0;32380
Mauroux;1441.0;46700
Cherigne;1163.0;79170
Leme;735.0;64450
Leme;735.0;2140
Leme;941.0;64450
Leme;941.0;2140
Vinax;521.0;17510
Poupas;710.0;82120
Chey;709.0;79120
Souvigne;1061.0;16240
Souvigne;1061.0;79800
Souvigne;1061.0;37330
Souvigne;1205.0;16240
Souvigne;1205.0;79800
Souvigne;1205.0;37330
Souvigne;928.0;16240
Souvigne;928.0;79800
Souvigne;928.0;37330
Sepvret;655.0;79120
Chenay;1083.0;51140
Chenay;1083.0;72610
Chenay;1083.0;79120
Chenay;846.0;51140
Chenay;846.0;72610
Chenay;846.0;79120
Chenay;2058.0;51140
Chenay;2058.0;72610
Chenay;2058.0;79120
Limalonges;1068.0;79190
Romans;1016.0;1400
Romans;1016.0;79260
Romans;1106.0;1400
Romans;1106.0;79260
Pliboux;836.0;79190
Raix;1213.0;16240
Marnay;1108.0;86160
Marnay;1108.0;70150
Marnay;1108.0;71240
Marnay;1457.0;86160
Marnay;1457.0;70150
Marnay;1457.0;71240
Saveuse;1759.0;80470
Gizay;1568.0;86340
Le bouchage;849.0;16350
Le bouchage;849.0;38510
Le bouchage;1153.0;16350
Le bouchage;1153.0;38510
Ruffec;921.0;16700
Ruffec;921.0;36300
Ruffec;964.0;16700
Ruffec;964.0;36300
Lorigne;929.0;79190
Les adjots;824.0;16700
Benest;827.0;16350
Nere;946.0;17510
Albon;1081.0;26140
Villefagnan;847.0;16240
Aubigne;790.0;79110
Aubigne;790.0;35250
Aubigne;1381.0;79110
Aubigne;1381.0;35250
Bovelles;1206.0;80540
Longre;837.0;16240
Romazieres;833.0;17510
Barro;693.0;16700
La faye;784.0;16700
Condac;1332.0;16700
Montalembert;851.0;79190
La chevrerie;650.0;16240
Sauvessanges;750.0;63840
Lherm;1811.0;31600
Lherm;1811.0;46150
Lherm;745.0;31600
Lherm;745.0;46150
Issus;2083.0;31450
Baziege;1877.0;31450
Guisy;1754.0;62140
Fraize;1135.0;88230
Auris;2215.0;38142
Solesmes;1287.0;59730
Solesmes;1287.0;72300
Solesmes;987.0;59730
Solesmes;987.0;72300
Plainfaing;1066.0;88230
Beurieres;601.0;63220
Le coudray;2364.0;28630
Le valtin;1703.0;88230
Vernet;2041.0;31810
Auragne;1749.0;31190
Vallorcine;5401.0;74660
Espanes;1231.0;31450
Perrou;540.0;61700
Plevenon;2440.0;22240
Trensacq;1409.0;40630
Moulay;1305.0;53100
Charchigne;722.0;53250
Montenay;1348.0;53500
Vieuvy;675.0;53120
La doree;684.0;53190
Mantilly;833.0;61350
Le horps;958.0;53640
Pontmain;1119.0;53220
Oisseau;893.0;53300
La bigottiere;1061.0;53240
Champsecret;899.0;61700
Montgaillard;1500.0;11330
Montgaillard;1500.0;40500
Montgaillard;1500.0;65200
Montgaillard;1500.0;82120
Montgaillard;1500.0;81630
Montgaillard;1153.0;11330
Montgaillard;1153.0;40500
Montgaillard;1153.0;65200
Montgaillard;1153.0;82120
Montgaillard;1153.0;81630
Montgaillard;1036.0;11330
Montgaillard;1036.0;40500
Montgaillard;1036.0;65200
Montgaillard;1036.0;82120
Montgaillard;1036.0;81630
Montgaillard;1598.0;11330
Montgaillard;1598.0;40500
Montgaillard;1598.0;65200
Montgaillard;1598.0;82120
Montgaillard;1598.0;81630
Montgaillard;1409.0;11330
Montgaillard;1409.0;40500
Montgaillard;1409.0;65200
Montgaillard;1409.0;82120
Montgaillard;1409.0;81630
Le neufbourg;914.0;50140
Chantrigne;909.0;53300
Domfront en poiraie;963.0;61700
Montaudin;715.0;53220
Levare;686.0;53120
Mayenne;1252.0;53100
Sabres;1213.0;40630
Heberville;1056.0;76740
Frapelle;976.0;88490
Larchamp;872.0;53220
Madre;2041.0;53250
Campigny;1096.0;27500
Campigny;1096.0;14490
Campigny;1092.0;27500
Campigny;1092.0;14490
Loupfougeres;1024.0;53700
Alexain;858.0;53240
Hardanges;2029.0;53640
Torchamp;747.0;61330
Reffuveille;675.0;50520
Le barp;2012.0;33114
Ernee;1122.0;53500
Gorron;1004.0;53120
Nerbis;1126.0;40250
Chailland;1112.0;53420
Veauche;1727.0;42340
Hambers;1113.0;53160
Romagny fontenay;709.0;50140
Le ribay;1110.0;53640
Brece;846.0;53120
Brece;846.0;35530
Brece;2152.0;53120
Brece;2152.0;35530
Tartas;1028.0;40400
Herce;1238.0;53120
Champeon;1168.0;53640
Plassac;1435.0;17240
Plassac;1435.0;33390
Plassac;1104.0;17240
Plassac;1104.0;33390
Mugron;1102.0;40250
Beylongue;1161.0;40370
Nousse;1011.0;40380
Villenave;977.0;40110
Solferino;1331.0;40210
Arengosse;1430.0;40110
Lue;1195.0;40210
Souprosse;1210.0;40250
Meilhan;1316.0;32420
Meilhan;1316.0;40400
Labouheyre;1272.0;40210
Laluque;1493.0;40465
Cassen;1413.0;40380
Gourbera;1227.0;40990
Dax;1771.0;40100
Azur;2072.0;40140
Goos;1120.0;40180
Lesperon;1500.0;7660
Lesperon;1500.0;40260
Lesperon;780.0;7660
Lesperon;780.0;40260
Uza;1314.0;40170
Mezos;1621.0;40170
Clapiers;2790.0;34830
Angoume;1553.0;40990
Messanges;2804.0;21220
Messanges;2804.0;40660
Messanges;1097.0;21220
Messanges;1097.0;40660
Herm;1584.0;40990
Yzosse;1922.0;40180
Harcanville;1131.0;76560
Begaar;1353.0;40400
Mimizan;2392.0;40200
Hinx;1718.0;40180
Ger;924.0;50850
Ger;924.0;64530
Ger;924.0;65100
Ger;997.0;50850
Ger;997.0;64530
Ger;997.0;65100
Ger;1879.0;50850
Ger;1879.0;64530
Ger;1879.0;65100
Aron;1163.0;53440
Carelles;781.0;53120
Le cres;3196.0;34920
Place;1108.0;53240
Contest;1105.0;53100
Belgeard;1290.0;53440
Jublains;1076.0;53160
Ceauce;899.0;61330
Grandparigny;1196.0;50600
Commer;1374.0;53470
Lapenty;894.0;50600
Restinclieres;2250.0;34160
Le pas;810.0;53300
Bais;892.0;53160
Bais;892.0;35680
Bais;1471.0;53160
Bais;1471.0;35680
Vautorte;990.0;53500
Linxe;1873.0;40260
Le teilleul;1102.0;50640
Landivy;803.0;53190
Taller;1002.0;40260
Lalandelle;1268.0;60850
Grazay;781.0;53440
Barenton;886.0;50720
Magescq;1426.0;40140
Juvigne;1027.0;53380
Champgeneteux;954.0;53160
Saillant;950.0;63840
Passais villages;960.0;61350
Leon;2097.0;40550
Soustons;2404.0;40140
Gousse;940.0;40465
Sourdeval;1096.0;50150
Rampan;1067.0;50000
Surrain;1374.0;14710
Chouain;1243.0;14250
Sommervieu;1551.0;14400
Lingevres;1021.0;14250
Foulognes;883.0;14240
Buceels;1062.0;14250
Vendes;1164.0;14250
Audrieu;1454.0;14250
Cavigny;536.0;50620
Candresse;1429.0;40180
Tethieu;1658.0;40990
Montfiquet;771.0;14490
Couvains;896.0;50680
Cahagnolles;1456.0;14490
Berigny;958.0;50810
Cussy;1069.0;14400
Basly;1750.0;14610
Blay;1272.0;14400
Lesgor;1085.0;40400
La meauffe;1047.0;50880
Trungy;1306.0;14490
Le tronquay;1119.0;27480
Le tronquay;1119.0;14490
Le tronquay;1015.0;27480
Le tronquay;1015.0;14490
Colombieres;1312.0;14710
Planquery;573.0;14490
Castillon;889.0;14490
Castillon;889.0;6500
Castillon;889.0;65130
Castillon;2805.0;14490
Castillon;2805.0;6500
Castillon;2805.0;65130
Congenies;2298.0;30111
Banville;1483.0;14480
Mus;2254.0;30121
Levignacq;1406.0;40170
Saon;1135.0;14330
Sallen;1145.0;14240
Mondrainville;1988.0;14210
Cormolain;1177.0;14240
Airel;859.0;50680
Ellon;1140.0;14250
Arganchy;1009.0;14400
Osmanville;856.0;14230
La cambe;1342.0;14230
Meuvaines;1908.0;14960
Tournieres;1931.0;14330
Le manoir;1701.0;27460
Le manoir;1701.0;14400
Le manoir;1581.0;27460
Le manoir;1581.0;14400
Carcagny;1386.0;14740
Nonant;1051.0;14400
Vaucelles;1765.0;14400
Ranchy;1793.0;14400
Sully;912.0;60380
Sully;912.0;14400
Sully;912.0;71360
Sully;940.0;60380
Sully;940.0;14400
Sully;940.0;71360
Sully;1468.0;60380
Sully;1468.0;14400
Sully;1468.0;71360
Mosles;922.0;14400
Bayeux;1758.0;14400
Bricqueville;786.0;14710
Monfreville;800.0;14230
Bazenville;1806.0;14480
Ryes;1523.0;14400
Loucelles;1284.0;14250
Subles;1644.0;14400
Asnelles;2341.0;14960
Longueville;881.0;50290
Longueville;881.0;14230
Longueville;881.0;77650
Longueville;881.0;62142
Longueville;881.0;47200
Longueville;2001.0;50290
Longueville;2001.0;14230
Longueville;2001.0;77650
Longueville;2001.0;62142
Longueville;2001.0;47200
Longueville;814.0;50290
Longueville;814.0;14230
Longueville;814.0;77650
Longueville;814.0;62142
Longueville;814.0;47200
Longueville;1075.0;50290
Longueville;1075.0;14230
Longueville;1075.0;77650
Longueville;1075.0;62142
Longueville;1075.0;47200
Longueville;1282.0;50290
Longueville;1282.0;14230
Longueville;1282.0;77650
Longueville;1282.0;62142
Longueville;1282.0;47200
Barbeville;1621.0;14400
Crepon;1509.0;14480
Saonnet;1149.0;14330
Rubercy;579.0;14710
Louer;1193.0;40380
Commes;1250.0;14520
Trevieres;1369.0;14710
Manvieux;1314.0;14117
Etreham;745.0;14400
La folie;2352.0;14710
Bernesq;2802.0;14710
Crouay;1443.0;14400
Cottun;833.0;14400
Reviers;1553.0;14470
Agy;634.0;14400
Gueron;1011.0;14400
Lison;733.0;14330
Montsenelle;967.0;50250
Boutteville;1831.0;50480
Creances;1040.0;50710
Juscorps;978.0;79230
Gonfreville;1016.0;50190
Amigny;682.0;50620
Montcuit;1049.0;50490
Baneins;1242.0;1990
Eglisolles;1138.0;63840
Marchesieux;734.0;50190
Chenereilles;1277.0;42560
Chenereilles;1277.0;43190
Chenereilles;1022.0;42560
Chenereilles;1022.0;43190
Yssingeaux;1399.0;43200
Periers;1195.0;50190
Thereval;929.0;50180
Thereval;929.0;50570
Auvers;999.0;43300
Auvers;999.0;50500
Auvers;1667.0;43300
Auvers;1667.0;50500
Baupte;1123.0;50500
Hiesville;1025.0;50480
Castets;1506.0;40260
Escource;1438.0;40210
Haravilliers;2249.0;95640
Mours;3325.0;95260
Meautis;896.0;50500
Cugnaux;2206.0;31270
Gorges;1612.0;44190
Gorges;1612.0;50190
Gorges;1612.0;80370
Gorges;1961.0;44190
Gorges;1961.0;50190
Gorges;1961.0;80370
Dargies;1673.0;60210
Tribehou;956.0;50620
Feugeres;1096.0;50190
Le dezert;692.0;50620
Appeville;747.0;50500
Lessay;974.0;50430
Auxais;565.0;50500
Raids;600.0;50500
Doville;871.0;50250
La feuillie;587.0;76220
La feuillie;587.0;50190
La feuillie;1042.0;76220
La feuillie;1042.0;50190
Laulne;811.0;50430
Gouville sur mer;1541.0;50200
Gouville sur mer;1541.0;50560
La haye;1132.0;50250
La haye;1132.0;50580
La haye;1132.0;76780
La haye;1132.0;88240
La haye;1276.0;50250
La haye;1276.0;50580
La haye;1276.0;76780
La haye;1276.0;88240
Montgeroult;2719.0;95650
Vrocourt;2131.0;60112
Millieres;777.0;50190
Millieres;777.0;52240
Conliege;1048.0;39570
Pirou;1957.0;50770
Nay;945.0;64800
Nay;945.0;50190
Nay;1358.0;64800
Nay;1358.0;50190
Geffosses;672.0;50560
Agneaux;1308.0;50180
Etienville;695.0;50360
Blosville;851.0;50480
Vesly;982.0;27870
Vesly;982.0;50430
Vesly;1891.0;27870
Vesly;1891.0;50430
Moragne;1381.0;17430
Migre;953.0;17330
Virson;1723.0;17290
Anais;1750.0;16560
Anais;1750.0;17540
Anais;1136.0;16560
Anais;1136.0;17540
Luvigny;1051.0;88110
Les fosses;813.0;79360
Marigny;1091.0;39130
Marigny;1091.0;51230
Marigny;1091.0;3210
Marigny;1091.0;71300
Marigny;1091.0;79360
Marigny;1680.0;39130
Marigny;1680.0;51230
Marigny;1680.0;3210
Marigny;1680.0;71300
Marigny;1680.0;79360
Marigny;612.0;39130
Marigny;612.0;51230
Marigny;612.0;3210
Marigny;612.0;71300
Marigny;612.0;79360
Marigny;1000.0;39130
Marigny;1000.0;51230
Marigny;1000.0;3210
Marigny;1000.0;71300
Marigny;1000.0;79360
La rochenard;1310.0;79270
Epannes;1213.0;79270
Marsais;931.0;17700
Vallans;1105.0;79270
Bessines;1829.0;79000
Parfondeval;680.0;61400
Parfondeval;680.0;2360
Parfondeval;896.0;61400
Parfondeval;896.0;2360
Cramchaban;1265.0;17170
Brulain;996.0;79230
Coivert;660.0;17330
Puyravault;1257.0;17700
Puyravault;1257.0;85450
Puyravault;1088.0;17700
Puyravault;1088.0;85450
Surgeres;1528.0;17700
Chize;953.0;79170
Bouhet;1449.0;17540
Erquinvillers;1299.0;60130
Theze;1200.0;4200
Theze;1200.0;64450
Theze;1146.0;4200
Theze;1146.0;64450
Erceville;1262.0;45480
Benon;1663.0;17170
La laigne;1141.0;17170
Forges;1517.0;19380
Forges;1517.0;17290
Forges;1517.0;77130
Forges;635.0;19380
Forges;635.0;17290
Forges;635.0;77130
Forges;2163.0;19380
Forges;2163.0;17290
Forges;2163.0;77130
Fors;1094.0;79230
Trancrainville;571.0;28310
Arsy;2246.0;60190
Usseau;889.0;86230
Usseau;1061.0;86230
Le vert;1090.0;79170
La villedieu;965.0;23340
La villedieu;965.0;17470
Villemorin;740.0;17470
Taugon;1048.0;17170
Le bourdet;1133.0;79210
Fressines;1253.0;79370
Coulon;1393.0;79510
Arcais;1174.0;79210
Sansais;1237.0;79270
Sciecq;1168.0;79000
Prahecq;1224.0;79230
Mortemer;899.0;60490
Mortemer;899.0;76270
Echire;1292.0;79410
Amure;1135.0;79210
La ronde;1374.0;17170
Courcon;1526.0;17170
Aiffres;1361.0;79230
Niort;1417.0;79000
Francois;1201.0;79260
Ardin;916.0;79160
Cherveux;1169.0;79410
Chauray;1669.0;79180
Doix les fontaines;1016.0;85200
Vix;986.0;21400
Vix;986.0;85770
Vix;1290.0;21400
Vix;1290.0;85770
Le mazeau;849.0;85420
Damvix;1033.0;85420
Liez;1540.0;2700
Liez;1540.0;85420
Liez;949.0;2700
Liez;949.0;85420
Marseillan;1754.0;34340
Marseillan;1754.0;65350
Marseillan;1754.0;32170
Marseillan;2887.0;34340
Marseillan;2887.0;65350
Marseillan;2887.0;32170
Maillezais;1512.0;85420
Buzon;606.0;65140
Jonzieux;1133.0;42660
Benet;1254.0;85490
Muron;1284.0;17430
Paille;922.0;17470
Ardillieres;1391.0;17290
Loulay;908.0;17330
Annezay;2428.0;17380
Lozay;1728.0;17330
Nachamps;816.0;17380
Le tilleul;1072.0;76790
Etoutteville;1238.0;76190
Courant;1258.0;17330
Vergne;1327.0;17330
Puyrolland;857.0;17380
Landes;1510.0;17380
Chantilly;3395.0;60500
Frechede;722.0;65220
Aulnay;979.0;10240
Aulnay;979.0;17470
Aulnay;979.0;86330
Aulnay;1261.0;10240
Aulnay;1261.0;17470
Aulnay;1261.0;86330
Essouvert;1050.0;17400
Landrais;1407.0;17290
Sevremoine;1385.0;49230
Sevremoine;1385.0;49450
Sevremoine;1385.0;49710
Sevremoine;1385.0;49660
Trausse;1285.0;11160
Maigne;834.0;72210
Les epesses;1265.0;85590
Barbaira;1019.0;11800
Les herbiers;1521.0;85500
Aveizieux;1387.0;42330
La gaubretiere;1437.0;85130
Tournissan;1390.0;11220
Le cellier;1680.0;44850
Commensacq;1531.0;40210
Luglon;893.0;40630
Unieux;1615.0;42240
Vallet;1858.0;44330
Reze;2491.0;44400
La remaudiere;1216.0;44430
Carquefou;2498.0;44470
Orvault;2523.0;44700
Vertou;2639.0;44120
Mouzillon;1499.0;44330
Ambeyrac;607.0;12260
Treillieres;2136.0;44119
Halloy;1074.0;60210
Halloy;1074.0;62760
Gouts;1101.0;40400
Laurede;1573.0;40250
Toulonjac;1380.0;12200
Bouguenais;2387.0;44340
Nantes;2933.0;44100
Nantes;2933.0;44000
Nantes;2933.0;44200
Nantes;2933.0;44300
La regrippiere;1542.0;44330
Le landreau;1782.0;44430
Les sorinieres;2460.0;44840
Le pallet;1816.0;44330
Baizieux;1891.0;80300
Le bignon;2007.0;44140
La chevroliere;1792.0;44118
Audon;1446.0;40400
Poulx;2119.0;30320
Poyanne;1260.0;40380
Souraide;1663.0;64250
Montbert;1638.0;44140
Formerie;1167.0;60220
Bidarray;1966.0;64780
Rocheserviere;1489.0;85620
Espelette;2173.0;64250
Larressore;1982.0;64480
La planche;1319.0;44140
La rabateliere;1213.0;85250
Cugand;1791.0;85610
Getigne;1633.0;44190
Geneston;1691.0;44140
La bernardiere;1610.0;85610
Beaurepaire;1369.0;60700
Beaurepaire;1369.0;76280
Beaurepaire;1369.0;38270
Beaurepaire;1369.0;85500
Beaurepaire;1527.0;60700
Beaurepaire;1527.0;76280
Beaurepaire;1527.0;38270
Beaurepaire;1527.0;85500
Beaurepaire;1178.0;60700
Beaurepaire;1178.0;76280
Beaurepaire;1178.0;38270
Beaurepaire;1178.0;85500
Daon;1113.0;53200
La jarne;2108.0;17220
Fourmagnac;1000.0;46100
La limouziniere;1339.0;44310
Urt;2144.0;64240
Clisson;2157.0;44190
Urcuit;1931.0;64990
Les brouzils;1360.0;85260
Planioles;1674.0;46100
La bruffiere;1269.0;85530
Lahonce;2334.0;64990
Mouguerre;2309.0;64990
Bassussarry;2958.0;64200
Biarritz;4917.0;64200
Montreverd;1302.0;85260
Montaigu;1797.0;2820
Montaigu;1797.0;39570
Montaigu;1342.0;2820
Montaigu;1342.0;39570
Montaigu;730.0;2820
Montaigu;730.0;39570
La segalassiere;852.0;15290
Mendionde;1049.0;64240
Catigny;756.0;60640
Cruscades;1902.0;11200
Lege;1299.0;31440
Lege;1299.0;44650
Louhossoa;2355.0;64250
Remouille;1514.0;44140
Le hanouard;1369.0;76450
Lavergne;726.0;46500
Lavergne;726.0;47800
Lavergne;963.0;46500
Lavergne;963.0;47800
Huez;4283.0;38750
Boussay;1238.0;44190
Boussay;1238.0;37290
Boussay;748.0;44190
Boussay;748.0;37290
Tiffauges;1175.0;85130
Labenne;2876.0;40530
Orx;2428.0;40230
Jaleyrac;1034.0;15200
Champagnac;973.0;15350
Champagnac;973.0;17500
Champagnac;712.0;15350
Champagnac;712.0;17500
Lignareix;533.0;19200
Bayonne;2712.0;64100
Saubrigues;1670.0;40230
Anglet;3680.0;64600
Tarnos;2840.0;40220
Ondres;2878.0;40440
Sermange;1078.0;39700
Capbreton;4065.0;40130
Le vigean;1196.0;15200
Seignosse;3437.0;40510
Rouillon;1613.0;72700
Chamberet;895.0;19370
Bugeat;831.0;19170
Aix;1216.0;19200
Aix;1640.0;19200
Sarran;732.0;19800
Meymac;1046.0;19250
Angresse;3058.0;40150
Saubion;2661.0;40230
Combressol;1223.0;19250
Cornil;906.0;19150
Tosse;2367.0;40230
Boucau;2501.0;64340
Biaudos;1669.0;40390
